"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-base 3","a-button-text href","a-size-base 4","a-size-base href 2","a-size-base 5","a-size-base 6","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AFZDWK4CGJJND4VTCD6CEOLDGFSQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","L. Burgess","https://www.amazon.com/gp/customer-reviews/RHEXDYYSAM1YZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","3.0 out of 5 stars","Don't buy a several bags like I did...","Reviewed in the United States on September 9, 2022","Don't make the same mistake I did and buy a bunch based on other reviewers.  My two cats won't eat these, spit them right out.  Tried hiding in the food, they are all over the floor by their dish.Granted other cats may love them, mind did not.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFLcoE567bmYtZfob%252BI65rVyrswwy3mrtHwx8isoi0nsAAAAAGXT5bcAAAAB%26reviewId%3DRHEXDYYSAM1YZ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFLcoE567bmYtZfob%2BI65rVyrswwy3mrtHwx8isoi0nsAAAAAGXT5bcAAAAB&reviewId=RHEXDYYSAM1YZ","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AG45J3A3NNNAZ3TR3Q646NKH6DNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","chase","https://www.amazon.com/gp/customer-reviews/R39ABE3N6UKOBO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","3.0 out of 5 stars","One boy likes one boy hates","Reviewed in the United States on November 3, 2021","Got these treats to help treat my two boys while focusing on their health still. My eldest cat has to be tricked into eating these with coverups and additives. But my other boy just gobbles them up and askes for more. However I think it has something to do with how hard the treats are, maybe they're too hard for one to like. Don't know if that's a freashness thing or not seeing how some peices aren't as hard as other pieces in the same bag.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMSIuSzgwToO%252B7ZF9BaFbnOy6Uhk5DqUYva6LXoFvWA%252FAAAAAGXT5bcAAAAB%26reviewId%3DR39ABE3N6UKOBO&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMSIuSzgwToO%2B7ZF9BaFbnOy6Uhk5DqUYva6LXoFvWA%2FAAAAAGXT5bcAAAAB&reviewId=R39ABE3N6UKOBO","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AE43QJSFQK7UREXYE6QG2ESA6KQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Alexis","https://www.amazon.com/gp/customer-reviews/RZ6DP7TJMNKOZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","4.0 out of 5 stars","Not sure if I got what I was looking for","Reviewed in the United States on April 25, 2020","One of my cats LOVES these. I gave her one, and she followed me around my apartment meowing every time I went near the bag afterward. My other cat will eat them, but doesn’t seem crazy about them.I bough these to ensure my cats’ urinary tract health, and while the description for the Amazon listing currently says they’re for urinary health, the bag is labeled as a general “cat health with cranberry.” Either the bag or the Amazon listing needs some updating.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMIKA8mfQicbQkBqEKCJzIAVeToejXOJ6LC%252B0GmuVByOAAAAAGXT5bcAAAAB%26reviewId%3DRZ6DP7TJMNKOZ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMIKA8mfQicbQkBqEKCJzIAVeToejXOJ6LC%2B0GmuVByOAAAAAGXT5bcAAAAB&reviewId=RZ6DP7TJMNKOZ","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGQIBNPDG2TEMXD4J3GTYVR4PI7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Darlene cloutier","https://www.amazon.com/gp/customer-reviews/R1PCMDM1F8EIRZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","3.0 out of 5 stars","My cat doesn't like","Reviewed in the United States on December 5, 2022","I can't really leave a very good review. My cat won't eat them as a treat. I've tried adding a couple to her kibble dish and she eats around them","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhG0AalQdBenx5S74eSYDacem5YQA7LAoraD1%252FLZmlSYjAAAAAGXT5bkAAAAB%26reviewId%3DR1PCMDM1F8EIRZ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hG0AalQdBenx5S74eSYDacem5YQA7LAoraD1%2FLZmlSYjAAAAAGXT5bkAAAAB&reviewId=R1PCMDM1F8EIRZ","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHHXTUVTP4ATKVD57MZECQ4FE6EQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Terry N.","https://www.amazon.com/gp/customer-reviews/R34QJBZJOADKMD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","Great for a treat for a cat with chronic UTI's...........","Reviewed in the United States on November 11, 2020","My Calico is soooooo finicky when it comes to treats. I also have to be very careful with what she eats - including treats! She loves these! They are heart shaped and not very thick but crunchy! Obviously I have no idea how they taste - but if she eats them they must be pretty good! And , knock on wood, she hasn't had another UTI in quite some time!!! I have changed a few things so I can't say it's just from these treats but they definitely help! And I have them on auto-renewal to ship monthly!!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhH3CXXPi7m7bW1E%252Bz05Sjb1VSEwQf9PPTv5sgpc7Y3mwAAAAAGXT5bkAAAAB%26reviewId%3DR34QJBZJOADKMD&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hH3CXXPi7m7bW1E%2Bz05Sjb1VSEwQf9PPTv5sgpc7Y3mwAAAAAGXT5bkAAAAB&reviewId=R34QJBZJOADKMD","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEHPUXY2243FR7GAEOCY7TSOY73Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Ethan McCarter","https://www.amazon.com/gp/customer-reviews/R26JAQBE1KU4MY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","Domestic Shorthair approved!","Reviewed in the United States on September 3, 2018","I have two senior cats and wanted to try a new type of treat. I always watch what I put into my animal's bodies so the ingredients of this treat were very nice. My eight year old Domestic Shorthair loves them. This is Dip's first time trying a crunchy treat and after me persuading her to eat them, she now loves them. My ten year old Russian Blue doesn't like treats at all and she doesn't like human food so I knew she wouldn't try these. But my DS still loves them and I am a happy cat owner knowing that these treats are healthy for her and her kidneys. Will definitely recommend to friends and will buy again when needed.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPepelz9FvvnEFTA%252BgNP41Te1EhdkmaLunsaxMMtGEeKAAAAAGXT5bkAAAAB%26reviewId%3DR26JAQBE1KU4MY&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPepelz9FvvnEFTA%2BgNP41Te1EhdkmaLunsaxMMtGEeKAAAAAGXT5bkAAAAB&reviewId=R26JAQBE1KU4MY","Report","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AEHYJG2XMPYL3MTTY6A3CM3JSTDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R18USPKVA8AHXO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","3.0 out of 5 stars","2 out of 3 Sets work perfect","Reviewed in the United States on August 17, 2018","I purchased three sets and two work perfect and are absolutely beautiful.  The third set worked for a few days and now does not work at all.  I put them on a tall wrought iron trellis and can't remove to return because my trailing flowers have grown all around the wires and lights.  Come fall I will remove and return to company, and hopefully they will replace.  I truly believe this third set was just defective, as the other two sets are still working and really are pretty.  If anyone from the company is reading this, please contact me.  I would love the replacement now to complete the look of my garden patio.  I can only give three stars due to the defective third set.  Will update when I am contacted by the company and what the outcome is.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAMA9TtjLNeXl0TKFrMrsCgNGuh06JHesPn9wZpKnkXZAAAAAGXT5bkAAAAB%26reviewId%3DR18USPKVA8AHXO&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAMA9TtjLNeXl0TKFrMrsCgNGuh06JHesPn9wZpKnkXZAAAAAGXT5bkAAAAB&reviewId=R18USPKVA8AHXO","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGNNTNZJXDIIJEN5FPYSGDHLZTUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","LMW0420","https://www.amazon.com/gp/customer-reviews/R2WSZ3PG3XB14Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","Good treats","Reviewed in the United States on February 11, 2023","My cats are picky but they like these. As far as helping their urinary tract - unsure but my cats have no issues","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBcFp3nYELac6TzARt85EjvPwwEjyrAK%252B0T%252Fjf%252BkpBbQAAAAAGXT5bkAAAAB%26reviewId%3DR2WSZ3PG3XB14Y&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBcFp3nYELac6TzARt85EjvPwwEjyrAK%2B0T%2Fjf%2BkpBbQAAAAAGXT5bkAAAAB&reviewId=R2WSZ3PG3XB14Y","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AF2LBX5Q5M45YBYBAMZCDGQTFVBQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/467992a9-63d8-4694-866f-be565beab79f._CR0,0,350,350_SX48_.jpg""/>","Dawnsky","https://www.amazon.com/gp/customer-reviews/R1VKVE27A4PAQY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","3.0 out of 5 stars","Cat Hates This.","Reviewed in the United States on August 11, 2022","Well, the ingredients are great!  Unfortunately, these only help if you can get them down your cat's gullet.  My boy actually spit out the one he tried.  Oh well, at least the roomie's garbage disposal, I mean dog, will enjoy them!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAMT%252BmzagV2xbo3OnV%252FD3ann9lyLadf8Db7zdsJOdwZ6AAAAAGXT5bkAAAAB%26reviewId%3DR1VKVE27A4PAQY&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAMT%2BmzagV2xbo3OnV%2FD3ann9lyLadf8Db7zdsJOdwZ6AAAAAGXT5bkAAAAB&reviewId=R1VKVE27A4PAQY","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEDNL4QBNZX7CHH4BTEDJ54UFW2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Rebecca","https://www.amazon.com/gp/customer-reviews/RTJZEHQ52SI3T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","Great product! Amazing choice when the cat is tired of eating the same urinary treats!","Reviewed in the United States on May 22, 2021","I see a bunch of reviews on here that made me uneasy to buy but the reviews were of people who knew their cats were picky so they gave this product a 4 or lower because of the cats pickiness which isn’t fair to the company. The product is very high quality! My cat absolutely loves the treats. I’m guessing the cranberry in it is his favorite! Not many treats when your cats have urinary problems but this is amazing!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDaPuolJagkAJUy7Q3OISF3Im8%252BwvcruUMxgSoe117OLAAAAAGXT5bkAAAAB%26reviewId%3DRTJZEHQ52SI3T&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDaPuolJagkAJUy7Q3OISF3Im8%2BwvcruUMxgSoe117OLAAAAAGXT5bkAAAAB&reviewId=RTJZEHQ52SI3T","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGHWTNCJCGGPE6MKVTNNWLVILE3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Jimmy S","https://www.amazon.com/gp/customer-reviews/R1KGBDI1PYK5IX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","4.0 out of 5 stars","Cats love them","Reviewed in the United States on November 4, 2018","My cats love them and hopefully keep them from have urinary tract problems. I’ve always been cautious but one got it last year. I always used a Drinkwell fountain and they drink plenty of water but didn’t matter. Now I feed them anti-urinary food, wet and dry, and now kitty treats. Lol, it cost me a lot 1k to have my cat treated for blockage so the extra cost for special food and treats is well worth it. Got to take care of your little furry critters!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPLBq4INL3QxYX9cjI%252FiW1Ob%252B6w9sEyNyqRyj41NMHSAAAAAAGXT5bkAAAAB%26reviewId%3DR1KGBDI1PYK5IX&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPLBq4INL3QxYX9cjI%2FiW1Ob%2B6w9sEyNyqRyj41NMHSAAAAAAGXT5bkAAAAB&reviewId=R1KGBDI1PYK5IX","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFANZKB3B4BHVGXYSRIAUNUQHFGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Southern Mississippi","https://www.amazon.com/gp/customer-reviews/R3UURIXIHPXJBF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","2.0 out of 5 stars","Not liked by any","Reviewed in the United States on August 4, 2022","We have twelve full time house cats.  That means a variety of taste buds and plenty of individuality.With that said, nobody liked these.  A couple would eat a few of them occasionally, but in general, they just got a sniff before stalking off in disgust.We have a couple of cats with tendencies towards urinary tract problems.  It was a great idea, but if they won't eat them, it's pointless.  (Neither of our UTI cats will touch them.)  Maybe some cats will be more interested, but at our house, they were a bust.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNdBjBU7SYgZKira%252B21mDYyKjIWOSGufkBEACWzEU4UiAAAAAGXT5bkAAAAB%26reviewId%3DR3UURIXIHPXJBF&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNdBjBU7SYgZKira%2B21mDYyKjIWOSGufkBEACWzEU4UiAAAAAGXT5bkAAAAB&reviewId=R3UURIXIHPXJBF","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
