"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini href","a-size-base 3","a-size-base 4","a-button-text href","a-size-base 5","a-size-base href 2","a-size-base 6","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AELVX77JZVABNCQCOOQTPNFHCYXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Marisa","https://www.amazon.com/gp/customer-reviews/RA9R6M8ALZSUV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","4.0 out of 5 stars","Good","Reviewed in the United States on August 7, 2022","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Puppy loved the pumpkin ones, these are not indestructible.... Lasted about 20 minutes.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPTc36L9cmQom%252FnSgIooQVyR6xAQobdPfeU%252B5VxEyz7tAAAAAGXT4VMAAAAB%26reviewId%3DRA9R6M8ALZSUV&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPTc36L9cmQom%2FnSgIooQVyR6xAQobdPfeU%2B5VxEyz7tAAAAAGXT4VMAAAAB&reviewId=RA9R6M8ALZSUV","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFQESNAFKQP6ZSRXFVEXBQAHHYXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Mountain Gal","https://www.amazon.com/gp/customer-reviews/R2HFVN3NAEMS29/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Great for chewers","Reviewed in the United States on October 19, 2021","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","The N Bone Puppy chews are great. My little girl loves them and we prefer Pumpkin because she is allergic to Chicken in general.  She enjoys chewing on them as she is a chewer. I recommend these as the rawhide chews are dangerous for my girl as she likes to stick the whole rawhide chew in her mouth.  NBone chews are the greatest option.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHYL35LGp8ISduQK5wK6PzcbBYrRcyacPCcm3zGMVNsfAAAAAGXT4VMAAAAB%26reviewId%3DR2HFVN3NAEMS29&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHYL35LGp8ISduQK5wK6PzcbBYrRcyacPCcm3zGMVNsfAAAAAGXT4VMAAAAB&reviewId=R2HFVN3NAEMS29","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGBCXXQ5LDXW7GR62NKWXL6AKD3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Tinkerbell","https://www.amazon.com/gp/customer-reviews/RSM615C1JWYBT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","My pup loves em!","Reviewed in the United States on February 16, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Keeps my pup out of my hair for 10-15 min. 😊","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEZMmJur6RnrwMnUgDJK%252Bvq5cd1t97DM408x0GWiuRigAAAAAGXT4VUAAAAB%26reviewId%3DRSM615C1JWYBT&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEZMmJur6RnrwMnUgDJK%2Bvq5cd1t97DM408x0GWiuRigAAAAAGXT4VUAAAAB&reviewId=RSM615C1JWYBT","",""
"https://www.amazon.com/gp/profile/amzn1.account.AH3HZHA4Q4SI6ABJVXJKYSFRCOXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Emily","https://www.amazon.com/gp/customer-reviews/R1ZYW4QY0UC426/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","4.0 out of 5 stars","Good","Reviewed in the United States on January 4, 2022","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","They’re a decent size (bigger than my palm) and my dog loves chewing on these. She has liked every flavor so far too. My 6 month old dog does finish it within ~7 minutes.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHMNKBIIuWRZxjMXgvPKG%252B%252BYbYmo5lQqGyH7oOz7%252Bf1vAAAAAGXT4VUAAAAB%26reviewId%3DR1ZYW4QY0UC426&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHMNKBIIuWRZxjMXgvPKG%2B%2BYbYmo5lQqGyH7oOz7%2Bf1vAAAAAGXT4VUAAAAB&reviewId=R1ZYW4QY0UC426","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEVBXPOV6XFOJULKXIVEF5USY6IA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Jess N","https://www.amazon.com/gp/customer-reviews/R19FBDL7Q12MNS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","My puppy is obsessed","Reviewed in the United States on October 7, 2022","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","These are great! Has made crate training so much easier because he looks these rings so much. Highly recommend. My pup is a Doberman so he goes though them fairly quickly. Hopefully they have a stronger ring.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAjP1HdAF19cGG9XDN3HnzHvhBlXHgBhj3NBJ0UTHODKAAAAAGXT4VUAAAAB%26reviewId%3DR19FBDL7Q12MNS&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAjP1HdAF19cGG9XDN3HnzHvhBlXHgBhj3NBJ0UTHODKAAAAAGXT4VUAAAAB&reviewId=R19FBDL7Q12MNS","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHJ5HEY2DOMBXLPWOLQFM6DZOYFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Tracy","https://www.amazon.com/gp/customer-reviews/R1QUQX60RE3RVO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","4.0 out of 5 stars","Love these","Reviewed in the United States on June 24, 2022","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Both my French bulldogs loved these, nice little treat for them. One has a sensitive stomach and she keep this down","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCvyYhbH%252BeCwZ29xUF1ovM51xzsNYoIDk9SZK5QJWIgSAAAAAGXT4VUAAAAB%26reviewId%3DR1QUQX60RE3RVO&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCvyYhbH%2BeCwZ29xUF1ovM51xzsNYoIDk9SZK5QJWIgSAAAAAGXT4VUAAAAB&reviewId=R1QUQX60RE3RVO","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHEUIAU2KBDTO5V524BHYDJHHBBQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Sean Flink","https://www.amazon.com/gp/customer-reviews/R1BS8GZ4VE03WH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","4.0 out of 5 stars","Great for teething","Reviewed in the United States on April 23, 2021","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Got this for my puppy who is teething pretty bad. This keeps her well occupied and would recommend it to anybody who is looking for a healthy chew for a pup. The only reason I gave it four stars is because I’d like to be able to purchase higher quantities of them at a time.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMS6j3H5RwbWgbYwiz1mgz35xT2788jo7L8XQpyogv1yAAAAAGXT4VUAAAAB%26reviewId%3DR1BS8GZ4VE03WH&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMS6j3H5RwbWgbYwiz1mgz35xT2788jo7L8XQpyogv1yAAAAAGXT4VUAAAAB&reviewId=R1BS8GZ4VE03WH","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFH2BRZFSQMJ7LDCTUH262DD2T3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/b63f6517-05cf-4f0d-a75e-f92021d1c3d3._CR62,0,375,375_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/b63f6517-05cf-4f0d-a75e-f92021d1c3d3._CR62,0,375,375_SX48_.jpg""/>","K Family","https://www.amazon.com/gp/customer-reviews/R12BSQELBVY8V8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","4.0 out of 5 stars","9/10","Reviewed in the United States on December 8, 2020","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","the only reason i didn’t give it 5 stars was because it only kept my 11 month husky puppy busy for about 15 mins. but i do love these! they smell yummy, i tried biting it myself lol. and they do not upset my puppy’s stomach which is awesome! highly recommend but don’t expect them to keep your puppy busy for awhile if you have a larger breed.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhH82g2oPr2nHOkl4Ok%252B01V7fJeO8FZo1zst9dIGBgV%252BAAAAAAGXT4VUAAAAB%26reviewId%3DR12BSQELBVY8V8&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hH82g2oPr2nHOkl4Ok%2B01V7fJeO8FZo1zst9dIGBgV%2BAAAAAAGXT4VUAAAAB&reviewId=R12BSQELBVY8V8","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHEMS7DKRXN33MAYZUJAF7EAVKMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","BlueSkies","https://www.amazon.com/gp/customer-reviews/R1P6I59ROX5JJV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","1.0 out of 5 stars","Not Really Suited for Large Breed Puppies","Reviewed in the United States on January 23, 2024","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My 4-month old Golden Retriever puppy devoired his first ring quickly because the rings are quite thin and thus break apart. After seeing how quickly the first ring fell apart, I threw away the rest of the rings. Perhaps the teething rings are better suited for smaller breeds.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhApKeRIh0dI3tqf6vsiqtFSPmUAxiw664n%252BmfKnQPGThAAAAAGXT4VUAAAAB%26reviewId%3DR1P6I59ROX5JJV&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hApKeRIh0dI3tqf6vsiqtFSPmUAxiw664n%2BmfKnQPGThAAAAAGXT4VUAAAAB&reviewId=R1P6I59ROX5JJV","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEE5HZIMWNPHPFBXD4MNEAYL4XGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Sjp","https://www.amazon.com/gp/customer-reviews/RPEKPI1449TJO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Goodbye chewed furniture, hello sweet silence","Reviewed in the United States on January 26, 2017","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","WOW! Just, wow. I literally turned to my husband and asked, ""Why didn't we buy these sooner?!""1) They smell incredible-- just like pumpkin pie. The entire living room smells lovely as a result. A welcome change from some treats that smell horrible, if you know what I mean.2) I have two chihuahua puppies who NEVER sit still and who are NEVER quiet. Since giving them each a treat, I have enjoyed a full hour of total silence. They initially went NUTS over the treats, running all over the house waving them around-- then settled in and started chewing. They haven't stopped since. It's worth the asking price just to see them so content!3) The puppies obviously love the flavor. I'm buying more immediately. Hopefully this will keep them from chewing on furniture for a while...","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBFVCSVoZTmZMpoVPYktRgtVlmzvq9U3Hjv%252FO%252B0snm3CAAAAAGXT4VUAAAAB%26reviewId%3DRPEKPI1449TJO&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBFVCSVoZTmZMpoVPYktRgtVlmzvq9U3Hjv%2FO%2B0snm3CAAAAAGXT4VUAAAAB&reviewId=RPEKPI1449TJO","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGYRT25TQQPERHCFIRXZPG62PYAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Westie lover","https://www.amazon.com/gp/customer-reviews/R36KGQ16H2M7RF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","My dog LOVES them!","Reviewed in the United States on November 8, 2022","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","They actually smell good - like cinnamon - and my puppy just loves them!  I sure hope the ingredients are sourced in North America!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPswtpI%252Fo1W6dpsxmQeU0yDIUaPgqGbZ5HWGdXSRegaRAAAAAGXT4VUAAAAB%26reviewId%3DR36KGQ16H2M7RF&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPswtpI%2Fo1W6dpsxmQeU0yDIUaPgqGbZ5HWGdXSRegaRAAAAAGXT4VUAAAAB&reviewId=R36KGQ16H2M7RF","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFPUL6MYV2YWREGCPAMMWTRQQWBQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","J.A.M","https://www.amazon.com/gp/customer-reviews/RKHX3BOSKOPVF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Ideal for medium sized dogs/pups","Reviewed in the United States on August 16, 2022","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","While we fostered puppies that would grow to be large breed but were small/medium these were great! As soon as said pups grew even above 6 months it was too easy for them to chew this in seconds!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhA4Yyw4dZ%252BXag8pXXWCBq66TzxQXn9LZmN1QU%252BqsnVrOAAAAAGXT4VUAAAAB%26reviewId%3DRKHX3BOSKOPVF&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hA4Yyw4dZ%2BXag8pXXWCBq66TzxQXn9LZmN1QU%2BqsnVrOAAAAAGXT4VUAAAAB&reviewId=RKHX3BOSKOPVF","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
