"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini","a-size-mini href","a-size-base 3","a-button-text href","a-size-base 4","a-size-base href 2","a-size-base 5","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AGVU74WFRQAVTLNQPD6VDT2DVV3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Thomas L.","https://www.amazon.com/gp/customer-reviews/R3J7R561LQG2FI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Our puppy loves them","Reviewed in the United States on August 13, 2023","Flavor Name: PumpkinSize: 11.22 Ounce (Pack of 3)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B0BMW5PR9X/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Delivery was excellent and like I already said, our puppy loves them.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhN2UuGO4bg09MNwWT%252Bj%252B%252FhbsDGEOW3qZe%252FF4dfnZV4YxAAAAAGXT8x4AAAAB%26reviewId%3DR3J7R561LQG2FI&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hN2UuGO4bg09MNwWT%2Bj%2B%2FhbsDGEOW3qZe%2FF4dfnZV4YxAAAAAGXT8x4AAAAB&reviewId=R3J7R561LQG2FI","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AEM7HDMYYPOEPCOMGC3INWFZXODQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Tracie","https://www.amazon.com/gp/customer-reviews/R2NXX0P3VYK5C3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","3.0 out of 5 stars","Don’t last to long to chew","Reviewed in the United States on August 19, 2023","Flavor Name: PumpkinSize: 11.22 Ounce (Pack of 3)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B0BMW5PR9X/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","They are a nice size for little dogs however they can chew them up really quick. Dogs did love them and they are small breeds.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhL6uBnEua4gGc2Y5pfAxOCDM0vUenfkAK65W%252F87uDg8BAAAAAGXT8x4AAAAB%26reviewId%3DR2NXX0P3VYK5C3&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hL6uBnEua4gGc2Y5pfAxOCDM0vUenfkAK65W%2F87uDg8BAAAAAGXT8x4AAAAB&reviewId=R2NXX0P3VYK5C3","Report",""
"https://www.amazon.com/gp/profile/amzn1.account.AHZDFNRJDTJLG2H2JSMDGOX6F3AQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Judah Aaron Harris","https://www.amazon.com/gp/customer-reviews/RW3S75FXIF241/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","4.0 out of 5 stars","They do work for a bit but there aren’t many.","Reviewed in the United States on March 15, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I liked that they’ed stay busy but they’d snap pretty fast and aren’t many","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCtWryGhLvho0ZuVlJDnHkauC2hbcmgrxBume1ZQmjPmAAAAAGXT8x4AAAAB%26reviewId%3DRW3S75FXIF241&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCtWryGhLvho0ZuVlJDnHkauC2hbcmgrxBume1ZQmjPmAAAAAGXT8x4AAAAB&reviewId=RW3S75FXIF241","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AE6T73KLSBIF3VLXXYBOOOOHZC4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Todd S.","https://www.amazon.com/gp/customer-reviews/R1JILYV3QP4FLU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","These are awesome!","Reviewed in the United States on July 15, 2023","Flavor Name: PumpkinSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6CH93J/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My puppy Loves all the flavors! She will chew on it until it’s gone! Easy fir them to carry in there mouth and keeps her busy also!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKlCKZ3VTtTWCHtth2q5Kaxk64LgAqsFdR4p1M8E9FnTAAAAAGXT8x4AAAAB%26reviewId%3DR1JILYV3QP4FLU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKlCKZ3VTtTWCHtth2q5Kaxk64LgAqsFdR4p1M8E9FnTAAAAAGXT8x4AAAAB&reviewId=R1JILYV3QP4FLU","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEINYTP2XGFTTLUBUWQECPR7S4FQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Brenda Balton","https://www.amazon.com/gp/customer-reviews/RO7AHBNXOAOUN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","4.0 out of 5 stars","Good purchase.","Reviewed in the United States on April 12, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Good purchase.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJcGJFjdvFzOmh0Fdk%252B8iAjnpXqPcOUByKOTarV%252BC4Y9AAAAAGXT8x4AAAAB%26reviewId%3DRO7AHBNXOAOUN&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJcGJFjdvFzOmh0Fdk%2B8iAjnpXqPcOUByKOTarV%2BC4Y9AAAAAGXT8x4AAAAB&reviewId=RO7AHBNXOAOUN","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFMFNU4FNUGGTXLSQORCDZCSTXJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","LH","https://www.amazon.com/gp/customer-reviews/REY0HN2PFCR9W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Puppy chew","Reviewed in the United States on August 1, 2023","Flavor Name: PumpkinSize: 11.22 Ounce (Pack of 3)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B0BMW5PR9X/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Pup loves them! Glad you get a bunch cause they disappear! They are edible","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPpGWVezn6KLzzbQkWuhafqvmtpYKSbf8JkDw8iaqTdiAAAAAGXT8x4AAAAB%26reviewId%3DREY0HN2PFCR9W&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPpGWVezn6KLzzbQkWuhafqvmtpYKSbf8JkDw8iaqTdiAAAAAGXT8x4AAAAB&reviewId=REY0HN2PFCR9W","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFRYR6KADNGYS7OWZSVQ5ZBHMQPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Skippy","https://www.amazon.com/gp/customer-reviews/R2M6NTF4D6SLZA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Puppy loves them","Reviewed in the United States on July 21, 2023","Flavor Name: PumpkinSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6CH93J/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Bought these for my Bernie’s when they were puppies they loved them got another puppy and he likes them as well","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOdUN6ZJPDbKy1XQ1huLjvb4nqYADKBHxCkk%252FeqowsomAAAAAGXT8x4AAAAB%26reviewId%3DR2M6NTF4D6SLZA&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOdUN6ZJPDbKy1XQ1huLjvb4nqYADKBHxCkk%2FeqowsomAAAAAGXT8x4AAAAB&reviewId=R2M6NTF4D6SLZA","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGUFMOPNFNOPS24FZ464NKC3XJEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/e72c9d5d-ca84-4b7b-8f98-1c8bea9b0eca._CR0,0,645,645_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/e72c9d5d-ca84-4b7b-8f98-1c8bea9b0eca._CR0,0,645,645_SX48_.jpg""/>","Chelsey","https://www.amazon.com/gp/customer-reviews/R2LWYXHVSJNZ5B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","3.0 out of 5 stars","Didn’t last all day.. an expensive ‘treat’/not teething stick","Reviewed in the United States on May 27, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My 8 week old cockapoo likes these however they are extremely small and she can finish 1 in 10 minutes. The packaging made it seem as though 1 stick should last all day. That is not the case. These are more of an expensive treat at this rate than an actual teething stick.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNYfeflE6%252FOzOrNn0d4keWKPG4nrHLYb0839Qc5%252Fe2zRAAAAAGXT8yAAAAAB%26reviewId%3DR2LWYXHVSJNZ5B&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNYfeflE6%2FOzOrNn0d4keWKPG4nrHLYb0839Qc5%2Fe2zRAAAAAGXT8yAAAAAB&reviewId=R2LWYXHVSJNZ5B","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AG5N4FPCEK5JF6G5LWAAYKH2QFLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/47b3238e-5f78-4d33-8006-da3dbffd0bbc._CR0,0,375,375_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/47b3238e-5f78-4d33-8006-da3dbffd0bbc._CR0,0,375,375_SX48_.jpg""/>","DJ","https://www.amazon.com/gp/customer-reviews/RN8ERG69I49TT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","4.0 out of 5 stars","Teething puppy sticks","Reviewed in the United States on January 7, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","The sticks are very slender and hard. I’m a little concerned when my puppy chews on one that it might slide down his throat. He likes the taste.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNYqeH64KRRhM5xlHNa1yHr4B%252FAHYGtYJQAStCZ%252FT%252FSDAAAAAGXT8yAAAAAB%26reviewId%3DRN8ERG69I49TT&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","2 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNYqeH64KRRhM5xlHNa1yHr4B%2FAHYGtYJQAStCZ%2FT%2FSDAAAAAGXT8yAAAAAB&reviewId=RN8ERG69I49TT","Report",""
"https://www.amazon.com/gp/profile/amzn1.account.AF4Y3TKVHHC2DT64ILKBCVNTJINQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","dya","https://www.amazon.com/gp/customer-reviews/R3O7ELQ87KPZ7T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","3.0 out of 5 stars","Pup didn't really like them","Reviewed in the United States on May 21, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","The product was okay.  My pup didn't really care for them.  She would eat it sometimes, but other times she totally ignored them.  I think they weren't flavorful enough.  Wouldn't purchase again.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEjc%252FZzMvwCYyhvtrShgs3hKSN2YyDbajUPNt4AsJiULAAAAAGXT8yAAAAAB%26reviewId%3DR3O7ELQ87KPZ7T&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEjc%2FZzMvwCYyhvtrShgs3hKSN2YyDbajUPNt4AsJiULAAAAAGXT8yAAAAAB&reviewId=R3O7ELQ87KPZ7T","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AGBICE57SEGUN32KQILX5C6GNLKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/507f2987-ff92-46c3-8b42-a133a625362d._CR79,0,505,505_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/507f2987-ff92-46c3-8b42-a133a625362d._CR79,0,505,505_SX48_.jpg""/>","Molly","https://www.amazon.com/gp/customer-reviews/R13PR87V1M0T6V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","My puppy loves these.","Reviewed in the United States on August 13, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","They hold up well to puppy teeth!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJRxsigw%252FHAhNG5wBMmpYcX0IMznwWI6nQuDWcBX9hXZAAAAAGXT8yAAAAAB%26reviewId%3DR13PR87V1M0T6V&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJRxsigw%2FHAhNG5wBMmpYcX0IMznwWI6nQuDWcBX9hXZAAAAAGXT8yAAAAAB&reviewId=R13PR87V1M0T6V","Report",""
"https://www.amazon.com/gp/profile/amzn1.account.AFZDHQOCL5MBUHU7OAOXJ6S6K7VQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Dan’s Reviews","https://www.amazon.com/gp/customer-reviews/RZHLCJSTPWB2U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Puppy Loves These","Reviewed in the United States on May 20, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Our puppy, a Shibador, loves the heck out of these. He thinks it’s a tasty peanut butter treat, but we know it’s for teething and taking off some of that gotta chew energy. On our second pack already!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhF95Gg2crUJMEyJ86g4wIV0HkGqZCrsKI84CHLZksi%252BlAAAAAGXT8yAAAAAB%26reviewId%3DRZHLCJSTPWB2U&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hF95Gg2crUJMEyJ86g4wIV0HkGqZCrsKI84CHLZksi%2BlAAAAAGXT8yAAAAAB&reviewId=RZHLCJSTPWB2U","Report",""
"https://www.amazon.com/gp/profile/amzn1.account.AHHPLL7CQ5QS2BTBH6EWU47SHZSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","justmyopinion","https://www.amazon.com/gp/customer-reviews/R2EKREOAZH4R19/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","4.0 out of 5 stars","Good product","Reviewed in the United States on March 4, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My dog likes it, kept her entertained for almost an hour","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJe9z76lGx2lJWzioBGb5vimI7GGLibKmdilWeExLw1CAAAAAGXT8yAAAAAB%26reviewId%3DR2EKREOAZH4R19&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJe9z76lGx2lJWzioBGb5vimI7GGLibKmdilWeExLw1CAAAAAGXT8yAAAAAB&reviewId=R2EKREOAZH4R19","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
