"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini","a-size-mini href","a-size-base 3","a-button-text href","a-size-base 4","a-size-base href 2","a-size-base 5","a-size-base 6","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AGYYDZWSDWCSOMSYRKK2AMPXNDIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/ce942941-0e76-4a3c-a9dd-b0765d94bb64._CR0,0,373,373_SX48_.jpg""/>","Shannon Harris","https://www.amazon.com/gp/customer-reviews/RT20PNPLY8HTM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","My dog loves these!","Reviewed in the United States on August 8, 2018","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Since she was a tiny puppy she's loved these! They smell like cinnamon, no stinky dog treat here! They don't upset her tummy and she looks forward to them. They DO make her poop a little darker, but nothing that seems to be bothersome in any way or mess with her stomach. 100% would recommend as a solid treat for your puppy. :)","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHMkMEsARFXmn%252Bp0vvPWFncvROORs86t%252BY%252F2dV11oPf%252FAAAAAGXT4sgAAAAB%26reviewId%3DRT20PNPLY8HTM&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","2 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHMkMEsARFXmn%2Bp0vvPWFncvROORs86t%2BY%2F2dV11oPf%2FAAAAAGXT4sgAAAAB&reviewId=RT20PNPLY8HTM","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFZQVBJ36FKESOYO7E5UTSG65MIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/82d1c8d5-91ed-4729-858d-1fd9922b9ab8._CR0,0,375,375_SX48_.jpg""/>","cristina","https://www.amazon.com/gp/customer-reviews/RSC2YEJU10QB6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Happy poodle, happy life 🐕","Reviewed in the United States on March 14, 2021","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My dog loves these treats. I've had a hard time finding a good healthy treat that our poodle Athena would like & hit the nail on this one. She loves these.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhN9wMqjbbMb7mNSIescy2WzHhx8JfupQ%252F8xcuIxKr5I5AAAAAGXT4sgAAAAB%26reviewId%3DRSC2YEJU10QB6&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hN9wMqjbbMb7mNSIescy2WzHhx8JfupQ%2F8xcuIxKr5I5AAAAAGXT4sgAAAAB&reviewId=RSC2YEJU10QB6","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHOBGK6BE44VILUNUUD2YPC2APZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Rebecca McDonald","https://www.amazon.com/gp/customer-reviews/R2ZTM4FWT8M7EY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","keeps him busy for a bit","Reviewed in the United States on January 29, 2021","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My dog loves these! They're like a magic wand. I pull it out and *POOF* my wild, crazy puppy is sitting straight as a solider.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIJGB42J6Q5CbAezCeXRTZCX5LVO2Kt5QStmKu1et8SVAAAAAGXT4soAAAAB%26reviewId%3DR2ZTM4FWT8M7EY&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIJGB42J6Q5CbAezCeXRTZCX5LVO2Kt5QStmKu1et8SVAAAAAGXT4soAAAAB&reviewId=R2ZTM4FWT8M7EY","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGWE2RJDEPMQ7MCCK2NIYXXYB2ZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Ms. T","https://www.amazon.com/gp/customer-reviews/R1M2PX7NLRLHG1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Great choice","Reviewed in the United States on February 26, 2022","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My puppy enjoy these. I buy them often.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhG7XKvd8H5CKCOoCyFtdjfRrghXz%252B5M0qmXn%252F14bRkheAAAAAGXT4soAAAAB%26reviewId%3DR1M2PX7NLRLHG1&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hG7XKvd8H5CKCOoCyFtdjfRrghXz%2B5M0qmXn%2F14bRkheAAAAAGXT4soAAAAB&reviewId=R1M2PX7NLRLHG1","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEL42HN4JVXDEGTMDA5RBDAXH7PQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","James Zeroff","https://www.amazon.com/gp/customer-reviews/R200YCN8PUNTSK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","my dog loves these","Reviewed in the United States on March 1, 2021","Size: 3 pack","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B07513585W/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","these are great for puppies.  not too hard, not too soft.  they last a few minutes but my dog gets so happy when i pull the pink bag out!!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJ5T7FuI9mJXP0RUrwdlLY826abxDx42OTs%252F%252FYYcSOdXAAAAAGXT4soAAAAB%26reviewId%3DR200YCN8PUNTSK&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJ5T7FuI9mJXP0RUrwdlLY826abxDx42OTs%2F%2FYYcSOdXAAAAAGXT4soAAAAB&reviewId=R200YCN8PUNTSK","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AG5HALIRAUQJPZ5U3YS3MMJ76OIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","BBY","https://www.amazon.com/gp/customer-reviews/R37M54NXEQV2YF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","4.0 out of 5 stars","Just the right firmness for my puppy to chew.  Will buy again !","Reviewed in the United States on February 7, 2018","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","The firmness of these dental chews is just right for my shihpoo puppy.  He can lie there for 15-20 min chewing half a bar...a great ""pacifier"" to keep him from getting into trouble while I'm busy cooking dinner.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIErWz82xBUtmaFMaWPDSHhN%252BSLbBIcNStHXp4khSVTtAAAAAGXT4soAAAAB%26reviewId%3DR37M54NXEQV2YF&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","3 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIErWz82xBUtmaFMaWPDSHhN%2BSLbBIcNStHXp4khSVTtAAAAAGXT4soAAAAB&reviewId=R37M54NXEQV2YF","Report","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AEFUV2GTO5XFWBK5TERJ7TORQNNQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Cynthia Vasquez","https://www.amazon.com/gp/customer-reviews/RTSN5G7TFJOUF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Great for teething puppies","Reviewed in the United States on May 6, 2019","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I absolutely love these little dental sticks. I have a little 5 lbs chihuahua and I give him one before I head out to work every day and he gnaws away about about half of it a day. It keeps him from tearing up my apartment and it helps clean little baby teeth!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHx7%252FIzxmQpWSDdF2xQL9e5RKstavR8nVQB5b3xdE7Q5AAAAAGXT4soAAAAB%26reviewId%3DRTSN5G7TFJOUF&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHx7%2FIzxmQpWSDdF2xQL9e5RKstavR8nVQB5b3xdE7Q5AAAAAGXT4soAAAAB&reviewId=RTSN5G7TFJOUF","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFOQTPZWPTMSTB4HPHG6UMS4TDEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/b5548d65-8b4f-45bc-8c4a-b8efed7f988f._CR127,0,246,246_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/b5548d65-8b4f-45bc-8c4a-b8efed7f988f._CR127,0,246,246_SX48_.jpg""/>","Rbecca","https://www.amazon.com/gp/customer-reviews/R29AJXJFUW0DQ2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Fur babies approved.","Reviewed in the United States on November 8, 2016","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My fur babies love these Get Naked Grain Free bones we give them one maybe two nightly for a treat they gobble them down. I have been giving these bones to my babies for several years and even though they are for puppies and my babies are not puppies I consider them to be a nice treat for them and by their wagging tails I do believe they agree. .","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIDsJDbPHfWgZKRFsp8NUTUOr72jjz5%252BQ7OxtIguvhenAAAAAGXT4soAAAAB%26reviewId%3DR29AJXJFUW0DQ2&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","9 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIDsJDbPHfWgZKRFsp8NUTUOr72jjz5%2BQ7OxtIguvhenAAAAAGXT4soAAAAB&reviewId=R29AJXJFUW0DQ2","Report","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AHT7G2VXPUXITXW5PSMW7QESK57A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R2OLV9CKUV3GCH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","1.0 out of 5 stars","Gave my puppy immediate diarrhea!!","Reviewed in the United States on April 8, 2021","Size: 3 pack","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B07513585W/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I was very excited to see a ""healthy"" puppy chew stick made in the USA that promoted good health development for my pup.  I gave my pup one of the chicken flavored chew sticks this morning.  She chewed the stick in about 10 minutes and appeared to really enjoy it.  However, as soon as she finished, she immediately started to whine and cry, letting me know she wanted to get out of her crate.  I opened the crate and she ran to get a drink of water and headed right for the door.  I opened the door and let her out to her soiling area where she made a quick pee before making a very loose, watery poop!! I am extremely disappointed in this product and regret purchasing a 3-pack of the 6 oz. che sticks.  What a waste of money and an unpleasant experience for my young pup.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJ0A9wgD%252FPpgn%252B02GkPCEjtyZTbLx6WSTeaywnpxZ5j9AAAAAGXT4soAAAAB%26reviewId%3DR2OLV9CKUV3GCH&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","6 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJ0A9wgD%2FPpgn%2B02GkPCEjtyZTbLx6WSTeaywnpxZ5j9AAAAAGXT4soAAAAB&reviewId=R2OLV9CKUV3GCH","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGO7IRSHO3NYKVSKO22OEIF4K3CQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Priya Khatta","https://www.amazon.com/gp/customer-reviews/R2XSLYRHKKV4PK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Puppy loves it","Reviewed in the United States on December 1, 2018","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I give one stick to my puppy as a treat during our morning commute for not jumping onto my lap while driving and one at night as a treat for calming down during our bedtime routine. Absolutely loves the taste! My puppy gets a nice scent in his mouth after a chew.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhI7BblRdw%252BHedTPcjbOsyNq2ZfXMnfYFbMgOQ677BCQAAAAAAGXT4soAAAAB%26reviewId%3DR2XSLYRHKKV4PK&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hI7BblRdw%2BHedTPcjbOsyNq2ZfXMnfYFbMgOQ677BCQAAAAAAGXT4soAAAAB&reviewId=R2XSLYRHKKV4PK","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AF3A7YDQPIORC3DZNR3HAFXOSMPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Lorenzo Diego","https://www.amazon.com/gp/customer-reviews/R3TEHOXGE0MUWP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Great teething chew for puppies","Reviewed in the United States on May 23, 2019","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","When my dog was under six months old, I found these chews for him.  They were great.  He enjoyed them, they didn't stink, and they lasted a fair amount of time keeping him occupied.  They are very affordable.  I'd recommend them young puppies.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMrUCpxB7lOWeJMVs9j3Gc%252Bkao8BKXxPcGbuGX4ZVh7mAAAAAGXT4soAAAAB%26reviewId%3DR3TEHOXGE0MUWP&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMrUCpxB7lOWeJMVs9j3Gc%2Bkao8BKXxPcGbuGX4ZVh7mAAAAAGXT4soAAAAB&reviewId=R3TEHOXGE0MUWP","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHYO7MHS4H5EIHLPFSKONEIC6OIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/b6fe1be5-48f3-4850-b084-a9f79b1dece7._CR0,0,347,347_SX48_.jpg""/>","Colby Schumacher","https://www.amazon.com/gp/customer-reviews/R2Z3POIRFMM5VE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Great treats for puppies.","Reviewed in the United States on October 2, 2019","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My puppy loves these and gets excited every time I get them out. They don’t take her super long to eat but also do last longer than a normal treat. These treats are a great value and I continue to purchase them still.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKHmdfFKI46AZ46xgzSIiRlz81CIiXo5nvXWrlA4Piw%252FAAAAAGXT4soAAAAB%26reviewId%3DR2Z3POIRFMM5VE&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKHmdfFKI46AZ46xgzSIiRlz81CIiXo5nvXWrlA4Piw%2FAAAAAGXT4soAAAAB&reviewId=R2Z3POIRFMM5VE","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
