id,product_id,user_name,rate_stars,review_title,review_date,comment_content,sentiment,label_issue
1841,B09FQBPCF1,Amazon Customer,2,Ok but easily eaten and gone,7/26/23,Good for 10 min of puppy distraction time time but easily destroyed and gone. Wouldnt buy again.,Negative,Product Quality Issue
1845,B09FQBPCF1,JACKIE SANTILLI,3,Not for aggressive chewers,4/8/22,This teether would be excellent for smaller breeds and breeds that aren’t aggressive chewers.  My pup loved it but tore it up in less than ten minutes.  He did however enjoy it,Negative,Product Quality Issue
1846,B09FQBPCF1,Janet Shoup,1,Nope,1/14/24,Dog threw up after teething.,Negative,Health Issues
1851,B09FQBPCF1,M Allen,1,DO NOT BUY !,12/24/22,We just left the emergency vet after our pup had one of these lodged in his throat and after seizing went into cardiac arrest and could not be saved.We had bought these for sour new puppy. And lost our 5 year old dog because of them. Oh. And it’s Christmas Eve. And to rub salt in the wound the remaining  3 bags I purchased are non returnable.Save yourself the heartbreak that we are experiencing. DO NOT BUY THESE!!!,Negative,Safety Concerns
1852,B09FQBPCF1,Diane P.,3,Didn't last long - don't waste your money,8/4/21,Didn't last but a brief moment...,Negative,Other
1853,B09FQBPCF1,Patricia,2,Pups didn’t like,7/4/22,Puppies didn’t really like these.,Negative,Palatability
1854,B09FQBPCF1,Heather - A Mom,1,None of the dogs had any interest in it.,12/31/21,"Not sure why, but none of the dogs, puppies or older dogs wanted these. After our puppy would not touch these, I tried our friends puppies during a play date.  4 puppies and 3 older dogs did not like them but loved all of the other bones. Total waste of money",Negative,Palatability
1855,B09FQBPCF1,Deborah Graham,1,Not for puppies terrible product!!!,6/10/22,"Not for puppies, I got a new dachshund puppy couple days ago got one of these gave it to my puppy and he has had diarrhea throwing up the next day will never buy this product again!!!!",Negative,Health Issues
1856,B09FQBPCF1,Diane,1,Gave my dog the runs!,5/10/22,Not for puppies and it smells awful.,Negative,Health Issues
1864,B09FQBPCF1,Adrienne  Philpot,4,Chewy toy,12/11/21,My little dogs didn’t seem to like them. They seem to be great for teething. My big dog loved them but could eat one in less than 2 minutes  Lol,Negative,Palatability
1865,B09FQBPCF1,Amazon Customer,4,Chewy Chew,1/12/22,My puppy loves this but I wish it did not leave an odor/smell on her fur or around her mouth.,Negative,Palatability
1868,B09FQBPCF1,Anna’sAntics!!,4,Puppy Teething Rings: too hard for little breed dogs,6/11/23,"I was very excited about these teething rings when I ordered them.HOWEVER!!  When I tried one with my 6 week old Maltipoo, he couldn’t even bite down. He only eats hard food so I was very surprised! I have introduced the rings to him several times over the past 8 weeks.  It hasn’t improved.These teething rings are too large and too hard for small breed puppies. However, they would probably be great for larger breeds.So! They would be great for larger dogs, but they are too big and hard for 3.2 lb. Maltipoos!",Negative,Health Issues
1874,B00061MULK,carebear,1,Horrible,12/7/23,"These chews are just awful. Within 5 hours of eating a small piece I cut off (it’s so hard I used kitchen scissors) we were at the emergency vet. My cat was throwing up, wouldn’t drink water and had diarrhea for days. I do not suggest here for any animals much less cats. Do not buy!",Negative,Health Issues
1876,B00061MULK,iPad customer,2,They are very hard,1/3/24,Too hard for our year old cat to eat,Negative,Product Quality Issue
1879,B00061MULK,creviewer,1,Cat didn’t like them,1/26/24,"My cat will chew on anything, except these sticks. I only gave them one star because zero wasn’t an option. Also couldn’t get a refund, so a complete waste of money.",Negative,Value for Money
1880,B00061MULK,Amazon Customer,3,Not all Cats will Chew,2/12/24,"I bought these treats in hopes that it would help the kitten with teething, etc...Unfortunately, these treats were not a hit with my kitten. He didn't chew them like I hoped he would. His dog brothers chewed and ate them instead.",Negative,Palatability
1883,B00061MULK,Amazon Customer,3,Cat doesn’t like them,9/23/23,"I’m bound and determined to keep my cat’s teeth nice and tarter free and I thought these might do the trick for tarter but they’re a bit too chewy!  On the first offering he chewed it on both sides of this mouth while I held it and it seemed to work great, but upon a second offering days later, it got stuck to his teeth and he did not like that.  Since then he has had no interest when offered one.  Bust!",Negative,Health Issues
1884,B00061MULK,C M Dodd,3,I think they’re too hard for cats (?),10/16/23,"My cat chews just about everything, but he won’t chew these.",Negative,Palatability
1886,B00061MULK,Toni Harrison,3,Likability,9/29/23,My cat did not like this,Negative,Palatability
1888,B00061MULK,Nicholas Snethen,3,My cat had no clue what to do with these,8/15/23,"No matter how hard I tried to make my cat eat these, they refused to. I'm sure that some might, but mine had no idea these were even supped to be chewed on or eaten.",Negative,Palatability
1890,B00061MULK,Jim,3,Cat won’t touch them,8/27/23,Our cat is picky and won’t even touch them.  Will most likely just give them to the dog over time.,Negative,Palatability
1895,B00061MULK,Amron_J,3,N-Bone Cat Chew Treats,8/10/23,So hard my cat couldn't chew them up--given away after trying one.,Negative,Product Quality Issue
1901,B00061MULK,Terry Watson,3,My cats didn’t love this,9/7/22,"I gave one to each of my three cats. Two of them  sniffed it and looked at me confused. The youngest one proceeded to chew it up and spit it out. However he eventually ate most of it, including the sticks intended for the others and had diarrhea for two days. It was a mess (Also he will eat anything you leave out). Maybe you’ll have better luck but ours ended up in the trash… definitely limit the treats.",Negative,Health Issues
1903,B00061MULK,Tracy's Late,1,Too hard for my cat to chew,2/16/24,"These are just too hard for my cat to chew, and he is a chewy boy.  These feel like hard plastic rods, and apparently don't have enough flavor to make even just licking them desirable, and my boy is obsessed with food.  The only plus side is that my daughter's dog likes them, so they didn't go completely to waste.",Negative,Product Quality Issue
1904,B00061MULK,sue a.,2,Cat ignored them,11/2/23,My cats would not eat them.  Gave them away to another cat owner who liked them.,Negative,Palatability
1905,B00061MULK,Michaella nolin,2,Cat don’t like,11/30/23,My cat didn’t like em.,Negative,Palatability
1912,B00061MULK,Jennifer,4,Actually seems pretty good,12/11/18,"Cat has really enjoyed them so far and gets mad if I take them away, but so far cat has also really enjoyed two sets of headphones, a computer charger, and a 2 inch chunk of the box this was shipped in, so I think we can conclude cat is not a food critic. Pickier animals may not be as enthused. I got this hoping it would be a toy he could eat afterwards and that he would be less excited about chewing other things, and it achieved the first but not the second.It doesn't smell, which I count as a plus, but it clearly tastes like something since he eats it. It loses a star because it's not very hard for him to chew off huge chunks and swallow them, and I'm not sure it's good for him to eat a lot of it.",Negative,Health Issues
1915,B00061MULK,Timothy M Dennie,4,No smell,3/27/23,My cat wouldn't even pay these any attention. I smelled no smell or anything. I even tried to give one to one of my dogs . She eats everything lol . It was a no go . Sorry I tried.,Negative,Palatability
1917,B00061MULK,Alex Acevedo,2,Cats said no,5/10/23,"Have 3 cats, none of them are the least bit interested, even the one who chews everythin and is the reason i bought these spits them out like they bit him whenever they touch his tongue, even dropping them in a container of catnip and shaking them around before i give them to the cats doesnt change their minds, they come for the catnip, and then completely ignore the sticks. I swear i might just get the little dude some popsicle sticks and call it a day.",Negative,Palatability
1918,B00061MULK,Mahi,2,My cat 🐈 🐈 didn't  like them,7/12/23,I have 2 cats. One boy (3) who eats everything and anything & 1 girl(7) who's really picky.  Both of them didn't  like these.  For some strange reason my boy cat is scared of them. He gets fluffed up and backs away when I try to give it too him. My girl cat just smells it and walks away.,Negative,Palatability
1922,B00061MULK,dc,2,My cat Don't like ..,9/21/23,My cat won't use these ..She does not like it ..Had to give away.,Negative,Palatability
1924,B00061MULK,Bootiesr,3,5 Cats Say “Meh”,1/16/23,"Bought these hoping it’d distract our one cat from chewing plastic. They didn’t. In fact, of the 5 cats only a couple will lick them now and again.",Negative,Palatability
1926,B00061MULK,"Brooklyn, Princess",3,Meh,2/3/23,It was very tough for my senior cat. I was not able to give to him,Negative,Health Issues
1927,B00061MULK,Bama,3,Product,4/6/23,"My package was smaller than I thought,just got it today",Negative,Purchase and Return Policy
1930,B00061MULK,funny bunny,3,cats hate these,9/24/22,cats  none of my 5  like these  dont think i would eat them if i was a cat either  look and feel like rubber,Negative,Palatability
1932,B00061MULK,Bren,3,Cat treats,4/11/23,My cat was not a fan,Negative,Palatability
1934,B00061MULK,Julie Jones,3,My cat didn't really mess with this at all.,2/13/23,My cat didn't really mess with this at all.,Negative,Palatability
1935,B00061MULK,Jason S,3,They'd rather chew on the bag.,3/20/22,"Not sure what to say about these. I bought them to be chew sticks but my kittens won't even paw at them, let alone put them in their mouths. They would rather chew on the corner of the bag than the treat itself.",Negative,Palatability
