product_id,user_name,rate_stars,review_title,review_date,comment_content
B01JONK8Q4,Barbara93,1.0 out of 5 stars,My puppy didn't like them.,"Reviewed in the United States on November 12, 2023","My puppy is like a garbage disposal because he will eat anything. He even tried eating Styrofoam! He usually enjoys ALL foods, but he doesn't like these. He tried it once and won't eat the rest the bag. Unfortunately, it was a waste of money =/ Too bad Greenies for puppies is hard to find. He likes those better."
B01JONK8Q4,Jim Center,5.0 out of 5 stars,Great training treat,"Reviewed in the United States on December 4, 2022",My puppy loves these trays. Highly recommend.
B01JONK8Q4,Sandra,5.0 out of 5 stars,"Good deal for the price, would purchase again.","Reviewed in the United States on November 3, 2019","These have been a great treat for my puppy to help ease the need to chew. It smells like cinnamon.It contains about 16 sticks and are 27 calories each. I only give these to him when he needs to be occupied and he really really enjoys them.I wouldn’t give these to larger puppies or to puppies who have a tendency to be a tough chewer, as it could pose as a choking hazard, but all chews should be supervised anyways."
B01JONK8Q4,Alexis C.,5.0 out of 5 stars,"Delicious, healthy treats! Good value!","Reviewed in the United States on June 16, 2021",Been using these are treats for my Aussie (Australian Shepherd) since he was 2 months old. Treats are delicious and good for his teeth and brain development! Puppy LOVES them! It didn't help with puppy breath that much but his breath naturally got better as he got older. Treats smell good too.
B01JONK8Q4,Sandy,4.0 out of 5 stars,Highly recommend.,"Reviewed in the United States on February 27, 2020",I started using these for my puppy when he had gotten his adult teeth. He is a year old now and he still gets one every night at bedtime. He likes them so much that he can hardly wait to get in his pen for bedtime. He's got very white teeth also. I would highly recommend.
B01JONK8Q4,Sarah S.,5.0 out of 5 stars,Puppy LOVES these!,"Reviewed in the United States on October 6, 2019","Our 3 month old miniature schnauzer absolutely loves these. She's still being introduced to so many things, and we're learning her preferences, but these quickly became the favorite and you can tell in every way. We started giving them to her when she was about 8 weeks old, and they would last for hours, even days. Now, she can devour one in 30 minutes.  For something that lasts longer, try the puppy rings. But these are a hit for sure!"
B01JONK8Q4,Samantha,5.0 out of 5 stars,My puppy loves these,"Reviewed in the United States on May 23, 2019",I have an 8-week old yellow lab. She LOVES these. She’s definitely teething and she will knaw into these things when she’s having a teething fit. She carried it around in her tiny mouth and brings it various places to continue chewing it throughout the day. One stick lasts her all day. I also love the scent of this! I thoroughly enjoy that it doesn’t smell like traditional treats and actually smells really good. I will definitely be buying more of these.
B01JONK8Q4,mlauth,5.0 out of 5 stars,The Best Bedtime Snack,"Reviewed in the United States on May 1, 2020","I highly recommend this product! My dog loves them! I started giving them to her when she was only 10 weeks old and now she is 11 months old and she still looks forward to these. To be honest, it is a high light of her day when i pull them out! My dog is also a very picky eater but I have never had any issues with this treat! Highly recommend!"
B01JONK8Q4,Talkintruth,5.0 out of 5 stars,Puppy loves,"Reviewed in the United States on July 8, 2020","My puppy loves these. He’s 5mo Pekingese, so I break them into two (although he might be fine with a whole one at once, he seems to enjoy it in two smaller servings more). I honestly never pay attention to his breath, because I don’t notice it, but after having an elder rescue with terrible teeth issues before this pup, I want to do all I can to promote dental health"
B01JONK8Q4,kindlecaretoday,4.0 out of 5 stars,Puppy chews,"Reviewed in the United States on September 4, 2021",Very strong smelling. They don't last long
B01JONK8Q4,Reagan Huber,5.0 out of 5 stars,Puppy Loves Them,"Reviewed in the United States on October 29, 2020",My puppy goes CRAZY for these!!! He has a few different treats some high value some for training but these get him so worked up as soon as he smells it. They don’t last super long but will take a few minutes to chomp down which is nice. They smell pretty good and have a nice texture for puppies. Definitely try these out.
B01JONK8Q4,Pierina,5.0 out of 5 stars,A mi pug  le encanto esta es mi segunda compra sin duda alguna seguiré comprándolo,"Reviewed in the United States on December 10, 2022",Excelente
B01JONK8Q4,Caticorn McGrover,1.0 out of 5 stars,Contains Peppermint Oil! ☠️,"Reviewed in the United States on October 12, 2023","Contains peppermint oil which is TOXIC to dogs!! DO NOT FEED THIS TO YOUR DOG! My dog only ate 1/2 of one stick before I realized there was peppermint oil in these. He had gastrointesinal issues for hours. The rest of the package went straight into the trash! These should not even be available for sale! If I could give zero stars, I would."
B01JONK8Q4,"Beth in Olympia, WA",1.0 out of 5 stars,Too hard!,"Reviewed in the United States on June 21, 2022","These treats are so hard my dog did not like them.  I buy dog treats and then usually cut them into smaller pieces to use in training.  These treats are sticks that are about 5 inches long and 1/4 inch in star shaped diameter.  I tried cutting them in smaller pieces but it was not easy!!  I used my sharpest knife but when I gave several to my dog, he tried to chew them but wasn't able to. He tried for several minutes but then just spit it out and walked away from it.  I have a miniature schnauzer.  I guess they might be OK for a larger dog.Sorry ""get naked"", but these are much too hard for my pup to chew.  I ordered a set of 3 bags and will be donating these to the local animal shelter and hoping I can find a softer treat to use in future training. Beth in Olympia"
B01JONK8Q4,Amazon Customer,5.0 out of 5 stars,Absolute favorite!! Shih tzus love these!!,"Reviewed in the United States on April 10, 2022","Both our shih tzuhs love these, one is twelve years and the other is twelve weeks. These are their absolute favorites!"
B01JONK8Q4,Lauren,4.0 out of 5 stars,My pup liked them but...,"Reviewed in the United States on December 21, 2020",My pup liked them but I think one of the ingredients (i think the cranberry) leaves little black particles on my pups teeth which kind of defeats the purpose.
B01JONK8Q4,Amazon Customer,3.0 out of 5 stars,Extremely high in calories,"Reviewed in the United States on July 16, 2022",My dog loved these. But I had to cut these treats in 4 pieces due to very high Kcal for dogs
B01JONK8Q4,cristen430,5.0 out of 5 stars,Puppy LOVES these treats!,"Reviewed in the United States on March 6, 2019","Our 10 week old puppy isn’t sure about some treats and toys... but she loves these! She’s a pit bull and these chews last her about 7-10 minutes to eat. She gets a couple a week and there aren’t any digestive issues. When we added these into her diet we didn’t notice any changes either which is a good sign. Will order another package (and once those are gone, we will probably need a bigger chew!)"
B01JONK8Q4,puppluv87,5.0 out of 5 stars,Highly recommend. Great ingredients,"Reviewed in the United States on September 16, 2020","Love this company and their ingredients. Especially this puppy health version contains added dha to help those puppies grow smart! We foster and have 4 of our own. EVERYONE loves these. They are the perfect thickness for the size range they suggest and keeps your puppy content, for a little while at least. Perfect for those sore teething gums!"
